deviceID	fromDate	toDate	consumption	userID
687157380-Overall	7/1/2015 3:03	7/1/2015 3:04	766	23
1144586020-Overall	7/1/2015 3:03	7/1/2015 3:04	649	38
782435385-Overall	7/1/2015 3:03	7/1/2015 3:04	2230	37
77863289-Overall	7/1/2015 3:03	7/1/2015 3:04	146	36
1275104184-Overall	7/1/2015 3:03	7/1/2015 3:04	166	35
1870305884-Overall	7/1/2015 3:03	7/1/2015 3:04	192	28
1949724277-Overall	7/1/2015 3:03	7/1/2015 3:04	481	25
1949724277-Overall	7/1/2015 3:04	7/1/2015 3:05	492	25
1870305884-Overall	7/1/2015 3:04	7/1/2015 3:05	192	28
1454442161-Overall	7/1/2015 3:04	7/1/2015 3:05	156	21
908983910-Overall	7/1/2015 3:04	7/1/2015 3:05	181	22
1951210032-Overall	7/1/2015 3:04	7/1/2015 3:05	974	39
167203295-Overall	7/1/2015 3:04	7/1/2015 3:05	241	29
331804188-Overall	7/1/2015 3:04	7/1/2015 3:05	327	32
1275104184-Overall	7/1/2015 3:04	7/1/2015 3:05	87	35
77863289-Overall	7/1/2015 3:04	7/1/2015 3:05	156	36
687157380-Overall	7/1/2015 3:04	7/1/2015 3:05	784	23
1741156914-Overall	7/1/2015 3:04	7/1/2015 3:05	328	24
782435385-Overall	7/1/2015 3:04	7/1/2015 3:05	2231	37
1144586020-Overall	7/1/2015 3:04	7/1/2015 3:05	650	38
1144586020-Overall	7/1/2015 3:05	7/1/2015 3:06	792	38
782435385-Overall	7/1/2015 3:05	7/1/2015 3:06	2234	37
1951210032-Overall	7/1/2015 3:05	7/1/2015 3:06	970	39
1870305884-Overall	7/1/2015 3:05	7/1/2015 3:06	192	28
1949724277-Overall	7/1/2015 3:05	7/1/2015 3:06	471	25
908983910-Overall	7/1/2015 3:05	7/1/2015 3:06	181	22
1454442161-Overall	7/1/2015 3:05	7/1/2015 3:06	154	21
1741156914-Overall	7/1/2015 3:05	7/1/2015 3:06	322	24
687157380-Overall	7/1/2015 3:05	7/1/2015 3:06	774	23
331804188-Overall	7/1/2015 3:05	7/1/2015 3:06	326	32
167203295-Overall	7/1/2015 3:05	7/1/2015 3:06	242	29
77863289-Overall	7/1/2015 3:05	7/1/2015 3:06	147	36
1275104184-Overall	7/1/2015 3:05	7/1/2015 3:06	45	35
1275104184-Overall	7/1/2015 3:06	7/1/2015 3:07	45	35
77863289-Overall	7/1/2015 3:06	7/1/2015 3:07	148	36
1949724277-Overall	7/1/2015 3:06	7/1/2015 3:07	494	25
1870305884-Overall	7/1/2015 3:06	7/1/2015 3:07	193	28
782435385-Overall	7/1/2015 3:06	7/1/2015 3:07	2169	37
1144586020-Overall	7/1/2015 3:06	7/1/2015 3:07	783	38
1951210032-Overall	7/1/2015 3:06	7/1/2015 3:07	954	39
167203295-Overall	7/1/2015 3:06	7/1/2015 3:07	240	29
331804188-Overall	7/1/2015 3:06	7/1/2015 3:07	327	32
1454442161-Overall	7/1/2015 3:06	7/1/2015 3:07	148	21
908983910-Overall	7/1/2015 3:06	7/1/2015 3:07	180	22
687157380-Overall	7/1/2015 3:06	7/1/2015 3:07	782	23
1741156914-Overall	7/1/2015 3:06	7/1/2015 3:07	319	24
1741156914-Overall	7/1/2015 3:07	7/1/2015 3:08	322	24
687157380-Overall	7/1/2015 3:07	7/1/2015 3:08	781	23
1144586020-Overall	7/1/2015 3:07	7/1/2015 3:08	782	38
782435385-Overall	7/1/2015 3:07	7/1/2015 3:08	2150	37
77863289-Overall	7/1/2015 3:07	7/1/2015 3:08	147	36
1275104184-Overall	7/1/2015 3:07	7/1/2015 3:08	45	35
1870305884-Overall	7/1/2015 3:07	7/1/2015 3:08	192	28
1949724277-Overall	7/1/2015 3:07	7/1/2015 3:08	480	25
908983910-Overall	7/1/2015 3:07	7/1/2015 3:08	179	22
1454442161-Overall	7/1/2015 3:07	7/1/2015 3:08	159	21
1951210032-Overall	7/1/2015 3:07	7/1/2015 3:08	881	39
331804188-Overall	7/1/2015 3:07	7/1/2015 3:08	326	32
167203295-Overall	7/1/2015 3:07	7/1/2015 3:08	239	29
167203295-Overall	7/1/2015 3:08	7/1/2015 3:09	238	29
331804188-Overall	7/1/2015 3:08	7/1/2015 3:09	324	32
1275104184-Overall	7/1/2015 3:08	7/1/2015 3:09	45	35
77863289-Overall	7/1/2015 3:08	7/1/2015 3:09	146	36
687157380-Overall	7/1/2015 3:08	7/1/2015 3:09	781	23
1741156914-Overall	7/1/2015 3:08	7/1/2015 3:09	322	24
782435385-Overall	7/1/2015 3:08	7/1/2015 3:09	2136	37
1144586020-Overall	7/1/2015 3:08	7/1/2015 3:09	781	38
1951210032-Overall	7/1/2015 3:08	7/1/2015 3:09	881	39
1949724277-Overall	7/1/2015 3:08	7/1/2015 3:09	501	25
1870305884-Overall	7/1/2015 3:08	7/1/2015 3:09	191	28
1454442161-Overall	7/1/2015 3:08	7/1/2015 3:09	173	21
908983910-Overall	7/1/2015 3:08	7/1/2015 3:09	178	22
908983910-Overall	7/1/2015 3:09	7/1/2015 3:10	181	22
1454442161-Overall	7/1/2015 3:09	7/1/2015 3:10	151	21
1741156914-Overall	7/1/2015 3:09	7/1/2015 3:10	322	24
687157380-Overall	7/1/2015 3:09	7/1/2015 3:10	783	23
331804188-Overall	7/1/2015 3:09	7/1/2015 3:10	324	32
167203295-Overall	7/1/2015 3:09	7/1/2015 3:10	237	29
77863289-Overall	7/1/2015 3:09	7/1/2015 3:10	153	36
1275104184-Overall	7/1/2015 3:09	7/1/2015 3:10	45	35
1870305884-Overall	7/1/2015 3:09	7/1/2015 3:10	192	28
1949724277-Overall	7/1/2015 3:09	7/1/2015 3:10	483	25
1144586020-Overall	7/1/2015 3:09	7/1/2015 3:10	780	38
782435385-Overall	7/1/2015 3:09	7/1/2015 3:10	2151	37
1951210032-Overall	7/1/2015 3:09	7/1/2015 3:10	450	39
1951210032-Overall	7/1/2015 3:10	7/1/2015 3:11	501	39
167203295-Overall	7/1/2015 3:10	7/1/2015 3:11	237	29
331804188-Overall	7/1/2015 3:10	7/1/2015 3:11	324	32
1454442161-Overall	7/1/2015 3:10	7/1/2015 3:11	152	21
908983910-Overall	7/1/2015 3:10	7/1/2015 3:11	182	22
687157380-Overall	7/1/2015 3:10	7/1/2015 3:11	783	23
1741156914-Overall	7/1/2015 3:10	7/1/2015 3:11	318	24
782435385-Overall	7/1/2015 3:10	7/1/2015 3:11	2136	37
1144586020-Overall	7/1/2015 3:10	7/1/2015 3:11	780	38
1275104184-Overall	7/1/2015 3:10	7/1/2015 3:11	44	35
77863289-Overall	7/1/2015 3:10	7/1/2015 3:11	146	36
1949724277-Overall	7/1/2015 3:10	7/1/2015 3:11	336	25
1870305884-Overall	7/1/2015 3:10	7/1/2015 3:11	193	28
1870305884-Overall	7/1/2015 3:11	7/1/2015 3:12	192	28
1949724277-Overall	7/1/2015 3:11	7/1/2015 3:12	322	25
908983910-Overall	7/1/2015 3:11	7/1/2015 3:12	180	22
1454442161-Overall	7/1/2015 3:11	7/1/2015 3:12	154	21
1951210032-Overall	7/1/2015 3:11	7/1/2015 3:12	487	39
331804188-Overall	7/1/2015 3:11	7/1/2015 3:12	356	32
167203295-Overall	7/1/2015 3:11	7/1/2015 3:12	235	29
77863289-Overall	7/1/2015 3:11	7/1/2015 3:12	146	36
1275104184-Overall	7/1/2015 3:11	7/1/2015 3:12	44	35
1741156914-Overall	7/1/2015 3:11	7/1/2015 3:12	314	24
687157380-Overall	7/1/2015 3:11	7/1/2015 3:12	789	23
1144586020-Overall	7/1/2015 3:11	7/1/2015 3:12	778	38
782435385-Overall	7/1/2015 3:11	7/1/2015 3:12	2144	37
782435385-Overall	7/1/2015 3:12	7/1/2015 3:13	2148	37
1144586020-Overall	7/1/2015 3:12	7/1/2015 3:13	778	38
1951210032-Overall	7/1/2015 3:12	7/1/2015 3:13	485	39
1949724277-Overall	7/1/2015 3:12	7/1/2015 3:13	343	25
1870305884-Overall	7/1/2015 3:12	7/1/2015 3:13	192	28
1454442161-Overall	7/1/2015 3:12	7/1/2015 3:13	147	21
908983910-Overall	7/1/2015 3:12	7/1/2015 3:13	179	22
687157380-Overall	7/1/2015 3:12	7/1/2015 3:13	784	23
1741156914-Overall	7/1/2015 3:12	7/1/2015 3:13	317	24
167203295-Overall	7/1/2015 3:12	7/1/2015 3:13	233	29
331804188-Overall	7/1/2015 3:12	7/1/2015 3:13	357	32
1275104184-Overall	7/1/2015 3:12	7/1/2015 3:13	44	35
77863289-Overall	7/1/2015 3:12	7/1/2015 3:13	145	36
77863289-Overall	7/1/2015 3:13	7/1/2015 3:14	149	36
1275104184-Overall	7/1/2015 3:13	7/1/2015 3:14	44	35
1870305884-Overall	7/1/2015 3:13	7/1/2015 3:14	190	28
1949724277-Overall	7/1/2015 3:13	7/1/2015 3:14	339	25
1144586020-Overall	7/1/2015 3:13	7/1/2015 3:14	786	38
782435385-Overall	7/1/2015 3:13	7/1/2015 3:14	2132	37
1951210032-Overall	7/1/2015 3:13	7/1/2015 3:14	481	39
331804188-Overall	7/1/2015 3:13	7/1/2015 3:14	324	32
167203295-Overall	7/1/2015 3:13	7/1/2015 3:14	233	29
908983910-Overall	7/1/2015 3:13	7/1/2015 3:14	179	22
1454442161-Overall	7/1/2015 3:13	7/1/2015 3:14	155	21
1741156914-Overall	7/1/2015 3:13	7/1/2015 3:14	318	24
687157380-Overall	7/1/2015 3:13	7/1/2015 3:14	783	23
687157380-Overall	7/1/2015 3:14	7/1/2015 3:15	789	23
1741156914-Overall	7/1/2015 3:14	7/1/2015 3:15	319	24
782435385-Overall	7/1/2015 3:14	7/1/2015 3:15	2140	37
1144586020-Overall	7/1/2015 3:14	7/1/2015 3:15	800	38
1275104184-Overall	7/1/2015 3:14	7/1/2015 3:15	44	35
77863289-Overall	7/1/2015 3:14	7/1/2015 3:15	162	36
1949724277-Overall	7/1/2015 3:14	7/1/2015 3:15	329	25
1870305884-Overall	7/1/2015 3:14	7/1/2015 3:15	190	28
1454442161-Overall	7/1/2015 3:14	7/1/2015 3:15	160	21
908983910-Overall	7/1/2015 3:14	7/1/2015 3:15	71	22
1951210032-Overall	7/1/2015 3:14	7/1/2015 3:15	579	39
167203295-Overall	7/1/2015 3:14	7/1/2015 3:15	232	29
331804188-Overall	7/1/2015 3:14	7/1/2015 3:15	322	32
331804188-Overall	7/1/2015 3:15	7/1/2015 3:16	321	32
167203295-Overall	7/1/2015 3:15	7/1/2015 3:16	232	29
77863289-Overall	7/1/2015 3:15	7/1/2015 3:16	144	36
1275104184-Overall	7/1/2015 3:15	7/1/2015 3:16	44	35
1741156914-Overall	7/1/2015 3:15	7/1/2015 3:16	311	24
687157380-Overall	7/1/2015 3:15	7/1/2015 3:16	784	23
1144586020-Overall	7/1/2015 3:15	7/1/2015 3:16	803	38
782435385-Overall	7/1/2015 3:15	7/1/2015 3:16	2143	37
1951210032-Overall	7/1/2015 3:15	7/1/2015 3:16	578	39
1870305884-Overall	7/1/2015 3:15	7/1/2015 3:16	186	28
1949724277-Overall	7/1/2015 3:15	7/1/2015 3:16	324	25
908983910-Overall	7/1/2015 3:15	7/1/2015 3:16	57	22
1454442161-Overall	7/1/2015 3:15	7/1/2015 3:16	154	21
1454442161-Overall	7/1/2015 3:16	7/1/2015 3:17	147	21
908983910-Overall	7/1/2015 3:16	7/1/2015 3:17	57	22
687157380-Overall	7/1/2015 3:16	7/1/2015 3:17	781	23
1741156914-Overall	7/1/2015 3:16	7/1/2015 3:17	311	24
167203295-Overall	7/1/2015 3:16	7/1/2015 3:17	232	29
331804188-Overall	7/1/2015 3:16	7/1/2015 3:17	321	32
1275104184-Overall	7/1/2015 3:16	7/1/2015 3:17	44	35
77863289-Overall	7/1/2015 3:16	7/1/2015 3:17	144	36
1949724277-Overall	7/1/2015 3:16	7/1/2015 3:17	318	25
1870305884-Overall	7/1/2015 3:16	7/1/2015 3:17	190	28
782435385-Overall	7/1/2015 3:16	7/1/2015 3:17	2145	37
1144586020-Overall	7/1/2015 3:16	7/1/2015 3:17	793	38
1951210032-Overall	7/1/2015 3:16	7/1/2015 3:17	578	39
1951210032-Overall	7/1/2015 3:17	7/1/2015 3:18	578	39
331804188-Overall	7/1/2015 3:17	7/1/2015 3:18	287	32
167203295-Overall	7/1/2015 3:17	7/1/2015 3:18	233	29
908983910-Overall	7/1/2015 3:17	7/1/2015 3:18	56	22
1454442161-Overall	7/1/2015 3:17	7/1/2015 3:18	152	21
1741156914-Overall	7/1/2015 3:17	7/1/2015 3:18	313	24
687157380-Overall	7/1/2015 3:17	7/1/2015 3:18	824	23
1144586020-Overall	7/1/2015 3:17	7/1/2015 3:18	776	38
782435385-Overall	7/1/2015 3:17	7/1/2015 3:18	2107	37
77863289-Overall	7/1/2015 3:17	7/1/2015 3:18	143	36
1275104184-Overall	7/1/2015 3:17	7/1/2015 3:18	44	35
1870305884-Overall	7/1/2015 3:17	7/1/2015 3:18	191	28
1949724277-Overall	7/1/2015 3:17	7/1/2015 3:18	313	25
1949724277-Overall	7/1/2015 3:18	7/1/2015 3:19	314	25
1870305884-Overall	7/1/2015 3:18	7/1/2015 3:19	191	28
1454442161-Overall	7/1/2015 3:18	7/1/2015 3:19	158	21
908983910-Overall	7/1/2015 3:18	7/1/2015 3:19	57	22
1951210032-Overall	7/1/2015 3:18	7/1/2015 3:19	578	39
167203295-Overall	7/1/2015 3:18	7/1/2015 3:19	231	29
331804188-Overall	7/1/2015 3:18	7/1/2015 3:19	286	32
1275104184-Overall	7/1/2015 3:18	7/1/2015 3:19	44	35
77863289-Overall	7/1/2015 3:18	7/1/2015 3:19	144	36
687157380-Overall	7/1/2015 3:18	7/1/2015 3:19	863	23
1741156914-Overall	7/1/2015 3:18	7/1/2015 3:19	313	24
782435385-Overall	7/1/2015 3:18	7/1/2015 3:19	2131	37
1144586020-Overall	7/1/2015 3:18	7/1/2015 3:19	776	38
1144586020-Overall	7/1/2015 3:19	7/1/2015 3:20	775	38
782435385-Overall	7/1/2015 3:19	7/1/2015 3:20	2132	37
1951210032-Overall	7/1/2015 3:19	7/1/2015 3:20	938	39
1870305884-Overall	7/1/2015 3:19	7/1/2015 3:20	188	28
1949724277-Overall	7/1/2015 3:19	7/1/2015 3:20	341	25
908983910-Overall	7/1/2015 3:19	7/1/2015 3:20	56	22
1454442161-Overall	7/1/2015 3:19	7/1/2015 3:20	157	21
1741156914-Overall	7/1/2015 3:19	7/1/2015 3:20	315	24
687157380-Overall	7/1/2015 3:19	7/1/2015 3:20	855	23
331804188-Overall	7/1/2015 3:19	7/1/2015 3:20	288	32
167203295-Overall	7/1/2015 3:19	7/1/2015 3:20	229	29
77863289-Overall	7/1/2015 3:19	7/1/2015 3:20	143	36
1275104184-Overall	7/1/2015 3:19	7/1/2015 3:20	44	35
1275104184-Overall	7/1/2015 3:20	7/1/2015 3:21	118	35
77863289-Overall	7/1/2015 3:20	7/1/2015 3:21	148	36
1949724277-Overall	7/1/2015 3:20	7/1/2015 3:21	344	25
1870305884-Overall	7/1/2015 3:20	7/1/2015 3:21	190	28
782435385-Overall	7/1/2015 3:20	7/1/2015 3:21	2140	37
1144586020-Overall	7/1/2015 3:20	7/1/2015 3:21	774	38
1951210032-Overall	7/1/2015 3:20	7/1/2015 3:21	937	39
167203295-Overall	7/1/2015 3:20	7/1/2015 3:21	229	29
331804188-Overall	7/1/2015 3:20	7/1/2015 3:21	288	32
1454442161-Overall	7/1/2015 3:20	7/1/2015 3:21	164	21
908983910-Overall	7/1/2015 3:20	7/1/2015 3:21	59	22
687157380-Overall	7/1/2015 3:20	7/1/2015 3:21	851	23
1741156914-Overall	7/1/2015 3:20	7/1/2015 3:21	317	24
1741156914-Overall	7/1/2015 3:21	7/1/2015 3:22	313	24
687157380-Overall	7/1/2015 3:21	7/1/2015 3:22	848	23
1144586020-Overall	7/1/2015 3:21	7/1/2015 3:22	775	38
782435385-Overall	7/1/2015 3:21	7/1/2015 3:22	1428	37
77863289-Overall	7/1/2015 3:21	7/1/2015 3:22	155	36
1275104184-Overall	7/1/2015 3:21	7/1/2015 3:22	170	35
1870305884-Overall	7/1/2015 3:21	7/1/2015 3:22	190	28
1949724277-Overall	7/1/2015 3:21	7/1/2015 3:22	306	25
908983910-Overall	7/1/2015 3:21	7/1/2015 3:22	59	22
1454442161-Overall	7/1/2015 3:21	7/1/2015 3:22	150	21
1951210032-Overall	7/1/2015 3:21	7/1/2015 3:22	936	39
331804188-Overall	7/1/2015 3:21	7/1/2015 3:22	285	32
167203295-Overall	7/1/2015 3:21	7/1/2015 3:22	228	29
167203295-Overall	7/1/2015 3:22	7/1/2015 3:23	225	29
331804188-Overall	7/1/2015 3:22	7/1/2015 3:23	288	32
1275104184-Overall	7/1/2015 3:22	7/1/2015 3:23	168	35
77863289-Overall	7/1/2015 3:22	7/1/2015 3:23	143	36
687157380-Overall	7/1/2015 3:22	7/1/2015 3:23	849	23
1741156914-Overall	7/1/2015 3:22	7/1/2015 3:23	317	24
782435385-Overall	7/1/2015 3:22	7/1/2015 3:23	1337	37
1144586020-Overall	7/1/2015 3:22	7/1/2015 3:23	775	38
1951210032-Overall	7/1/2015 3:22	7/1/2015 3:23	887	39
1949724277-Overall	7/1/2015 3:22	7/1/2015 3:23	348	25
1870305884-Overall	7/1/2015 3:22	7/1/2015 3:23	192	28
1454442161-Overall	7/1/2015 3:22	7/1/2015 3:23	148	21
908983910-Overall	7/1/2015 3:22	7/1/2015 3:23	58	22
908983910-Overall	7/1/2015 3:23	7/1/2015 3:24	56	22
1454442161-Overall	7/1/2015 3:23	7/1/2015 3:24	151	21
1741156914-Overall	7/1/2015 3:23	7/1/2015 3:24	316	24
687157380-Overall	7/1/2015 3:23	7/1/2015 3:24	848	23
331804188-Overall	7/1/2015 3:23	7/1/2015 3:24	288	32
167203295-Overall	7/1/2015 3:23	7/1/2015 3:24	224	29
77863289-Overall	7/1/2015 3:23	7/1/2015 3:24	142	36
1275104184-Overall	7/1/2015 3:23	7/1/2015 3:24	167	35
1870305884-Overall	7/1/2015 3:23	7/1/2015 3:24	190	28
1949724277-Overall	7/1/2015 3:23	7/1/2015 3:24	316	25
1144586020-Overall	7/1/2015 3:23	7/1/2015 3:24	774	38
782435385-Overall	7/1/2015 3:23	7/1/2015 3:24	1346	37
1951210032-Overall	7/1/2015 3:23	7/1/2015 3:24	886	39
1951210032-Overall	7/1/2015 3:24	7/1/2015 3:25	885	39
167203295-Overall	7/1/2015 3:24	7/1/2015 3:25	157	29
331804188-Overall	7/1/2015 3:24	7/1/2015 3:25	289	32
1454442161-Overall	7/1/2015 3:24	7/1/2015 3:25	152	21
908983910-Overall	7/1/2015 3:24	7/1/2015 3:25	57	22
687157380-Overall	7/1/2015 3:24	7/1/2015 3:25	848	23
1741156914-Overall	7/1/2015 3:24	7/1/2015 3:25	318	24
782435385-Overall	7/1/2015 3:24	7/1/2015 3:25	1345	37
1144586020-Overall	7/1/2015 3:24	7/1/2015 3:25	774	38
1275104184-Overall	7/1/2015 3:24	7/1/2015 3:25	167	35
77863289-Overall	7/1/2015 3:24	7/1/2015 3:25	149	36
1949724277-Overall	7/1/2015 3:24	7/1/2015 3:25	308	25
1870305884-Overall	7/1/2015 3:24	7/1/2015 3:25	190	28
1870305884-Overall	7/1/2015 3:25	7/1/2015 3:26	187	28
1949724277-Overall	7/1/2015 3:25	7/1/2015 3:26	306	25
908983910-Overall	7/1/2015 3:25	7/1/2015 3:26	58	22
1454442161-Overall	7/1/2015 3:25	7/1/2015 3:26	159	21
1951210032-Overall	7/1/2015 3:25	7/1/2015 3:26	961	39
331804188-Overall	7/1/2015 3:25	7/1/2015 3:26	289	32
167203295-Overall	7/1/2015 3:25	7/1/2015 3:26	157	29
77863289-Overall	7/1/2015 3:25	7/1/2015 3:26	148	36
1275104184-Overall	7/1/2015 3:25	7/1/2015 3:26	167	35
1741156914-Overall	7/1/2015 3:25	7/1/2015 3:26	374	24
687157380-Overall	7/1/2015 3:25	7/1/2015 3:26	850	23
1144586020-Overall	7/1/2015 3:25	7/1/2015 3:26	773	38
782435385-Overall	7/1/2015 3:25	7/1/2015 3:26	1342	37
782435385-Overall	7/1/2015 3:26	7/1/2015 3:27	1393	37
1144586020-Overall	7/1/2015 3:26	7/1/2015 3:27	773	38
1951210032-Overall	7/1/2015 3:26	7/1/2015 3:27	975	39
1949724277-Overall	7/1/2015 3:26	7/1/2015 3:27	339	25
1870305884-Overall	7/1/2015 3:26	7/1/2015 3:27	185	28
1454442161-Overall	7/1/2015 3:26	7/1/2015 3:27	165	21
908983910-Overall	7/1/2015 3:26	7/1/2015 3:27	56	22
687157380-Overall	7/1/2015 3:26	7/1/2015 3:27	451	23
1741156914-Overall	7/1/2015 3:26	7/1/2015 3:27	374	24
167203295-Overall	7/1/2015 3:26	7/1/2015 3:27	157	29
331804188-Overall	7/1/2015 3:26	7/1/2015 3:27	287	32
1275104184-Overall	7/1/2015 3:26	7/1/2015 3:27	167	35
77863289-Overall	7/1/2015 3:26	7/1/2015 3:27	142	36
77863289-Overall	7/1/2015 3:27	7/1/2015 3:28	157	36
1275104184-Overall	7/1/2015 3:27	7/1/2015 3:28	166	35
1870305884-Overall	7/1/2015 3:27	7/1/2015 3:28	183	28
1949724277-Overall	7/1/2015 3:27	7/1/2015 3:28	330	25
1144586020-Overall	7/1/2015 3:27	7/1/2015 3:28	775	38
782435385-Overall	7/1/2015 3:27	7/1/2015 3:28	1490	37
1951210032-Overall	7/1/2015 3:27	7/1/2015 3:28	504	39
331804188-Overall	7/1/2015 3:27	7/1/2015 3:28	286	32
167203295-Overall	7/1/2015 3:27	7/1/2015 3:28	159	29
908983910-Overall	7/1/2015 3:27	7/1/2015 3:28	55	22
1454442161-Overall	7/1/2015 3:27	7/1/2015 3:28	166	21
1741156914-Overall	7/1/2015 3:27	7/1/2015 3:28	355	24
687157380-Overall	7/1/2015 3:27	7/1/2015 3:28	409	23
687157380-Overall	7/1/2015 3:28	7/1/2015 3:29	405	23
1741156914-Overall	7/1/2015 3:28	7/1/2015 3:29	359	24
782435385-Overall	7/1/2015 3:28	7/1/2015 3:29	1464	37
1144586020-Overall	7/1/2015 3:28	7/1/2015 3:29	775	38
1275104184-Overall	7/1/2015 3:28	7/1/2015 3:29	166	35
77863289-Overall	7/1/2015 3:28	7/1/2015 3:29	141	36
1949724277-Overall	7/1/2015 3:28	7/1/2015 3:29	305	25
1870305884-Overall	7/1/2015 3:28	7/1/2015 3:29	182	28
1454442161-Overall	7/1/2015 3:28	7/1/2015 3:29	172	21
908983910-Overall	7/1/2015 3:28	7/1/2015 3:29	58	22
1951210032-Overall	7/1/2015 3:28	7/1/2015 3:29	504	39
167203295-Overall	7/1/2015 3:28	7/1/2015 3:29	155	29
331804188-Overall	7/1/2015 3:28	7/1/2015 3:29	289	32
331804188-Overall	7/1/2015 3:29	7/1/2015 3:30	289	32
167203295-Overall	7/1/2015 3:29	7/1/2015 3:30	157	29
77863289-Overall	7/1/2015 3:29	7/1/2015 3:30	144	36
1275104184-Overall	7/1/2015 3:29	7/1/2015 3:30	165	35
1741156914-Overall	7/1/2015 3:29	7/1/2015 3:30	349	24
687157380-Overall	7/1/2015 3:29	7/1/2015 3:30	405	23
1144586020-Overall	7/1/2015 3:29	7/1/2015 3:30	775	38
782435385-Overall	7/1/2015 3:29	7/1/2015 3:30	1475	37
1951210032-Overall	7/1/2015 3:29	7/1/2015 3:30	508	39
1870305884-Overall	7/1/2015 3:29	7/1/2015 3:30	182	28
1949724277-Overall	7/1/2015 3:29	7/1/2015 3:30	308	25
908983910-Overall	7/1/2015 3:29	7/1/2015 3:30	56	22
1454442161-Overall	7/1/2015 3:29	7/1/2015 3:30	176	21
1454442161-Overall	7/1/2015 3:30	7/1/2015 3:31	154	21
908983910-Overall	7/1/2015 3:30	7/1/2015 3:31	57	22
687157380-Overall	7/1/2015 3:30	7/1/2015 3:31	399	23
1741156914-Overall	7/1/2015 3:30	7/1/2015 3:31	351	24
167203295-Overall	7/1/2015 3:30	7/1/2015 3:31	155	29
331804188-Overall	7/1/2015 3:30	7/1/2015 3:31	297	32
1275104184-Overall	7/1/2015 3:30	7/1/2015 3:31	165	35
77863289-Overall	7/1/2015 3:30	7/1/2015 3:31	142	36
1949724277-Overall	7/1/2015 3:30	7/1/2015 3:31	337	25
1870305884-Overall	7/1/2015 3:30	7/1/2015 3:31	183	28
782435385-Overall	7/1/2015 3:30	7/1/2015 3:31	2114	37
1144586020-Overall	7/1/2015 3:30	7/1/2015 3:31	1556	38
1951210032-Overall	7/1/2015 3:30	7/1/2015 3:31	458	39
1951210032-Overall	7/1/2015 3:31	7/1/2015 3:32	407	39
331804188-Overall	7/1/2015 3:31	7/1/2015 3:32	330	32
167203295-Overall	7/1/2015 3:31	7/1/2015 3:32	153	29
908983910-Overall	7/1/2015 3:31	7/1/2015 3:32	57	22
1454442161-Overall	7/1/2015 3:31	7/1/2015 3:32	168	21
1741156914-Overall	7/1/2015 3:31	7/1/2015 3:32	341	24
687157380-Overall	7/1/2015 3:31	7/1/2015 3:32	347	23
1144586020-Overall	7/1/2015 3:31	7/1/2015 3:32	2302	38
782435385-Overall	7/1/2015 3:31	7/1/2015 3:32	2216	37
77863289-Overall	7/1/2015 3:31	7/1/2015 3:32	105	36
1275104184-Overall	7/1/2015 3:31	7/1/2015 3:32	45	35
1870305884-Overall	7/1/2015 3:31	7/1/2015 3:32	184	28
1949724277-Overall	7/1/2015 3:31	7/1/2015 3:32	332	25
1949724277-Overall	7/1/2015 3:32	7/1/2015 3:33	328	25
1870305884-Overall	7/1/2015 3:32	7/1/2015 3:33	187	28
1454442161-Overall	7/1/2015 3:32	7/1/2015 3:33	156	21
908983910-Overall	7/1/2015 3:32	7/1/2015 3:33	58	22
1951210032-Overall	7/1/2015 3:32	7/1/2015 3:33	407	39
167203295-Overall	7/1/2015 3:32	7/1/2015 3:33	153	29
331804188-Overall	7/1/2015 3:32	7/1/2015 3:33	289	32
1275104184-Overall	7/1/2015 3:32	7/1/2015 3:33	44	35
77863289-Overall	7/1/2015 3:32	7/1/2015 3:33	92	36
687157380-Overall	7/1/2015 3:32	7/1/2015 3:33	597	23
1741156914-Overall	7/1/2015 3:32	7/1/2015 3:33	343	24
782435385-Overall	7/1/2015 3:32	7/1/2015 3:33	2216	37
1144586020-Overall	7/1/2015 3:32	7/1/2015 3:33	2319	38
1144586020-Overall	7/1/2015 3:33	7/1/2015 3:34	2320	38
782435385-Overall	7/1/2015 3:33	7/1/2015 3:34	2236	37
1951210032-Overall	7/1/2015 3:33	7/1/2015 3:34	406	39
1870305884-Overall	7/1/2015 3:33	7/1/2015 3:34	188	28
1949724277-Overall	7/1/2015 3:33	7/1/2015 3:34	313	25
908983910-Overall	7/1/2015 3:33	7/1/2015 3:34	58	22
1454442161-Overall	7/1/2015 3:33	7/1/2015 3:34	251	21
1741156914-Overall	7/1/2015 3:33	7/1/2015 3:34	344	24
687157380-Overall	7/1/2015 3:33	7/1/2015 3:34	840	23
331804188-Overall	7/1/2015 3:33	7/1/2015 3:34	286	32
167203295-Overall	7/1/2015 3:33	7/1/2015 3:34	153	29
77863289-Overall	7/1/2015 3:33	7/1/2015 3:34	94	36
1275104184-Overall	7/1/2015 3:33	7/1/2015 3:34	45	35
1275104184-Overall	7/1/2015 3:34	7/1/2015 3:35	45	35
77863289-Overall	7/1/2015 3:34	7/1/2015 3:35	85	36
1949724277-Overall	7/1/2015 3:34	7/1/2015 3:35	336	25
1870305884-Overall	7/1/2015 3:34	7/1/2015 3:35	187	28
782435385-Overall	7/1/2015 3:34	7/1/2015 3:35	2214	37
1144586020-Overall	7/1/2015 3:34	7/1/2015 3:35	2321	38
